,clean_text,label
13345,reminded me why i have no interest in spanish football the diving game is just accepted disgusting,2
13347,this is just the worst scene ever in this is england  disgusting,2
13354,just missed el clasico to play a tourney which ive been in for the last number hours only to get kod boat over boat on river disgusting,2
13355,first duke kansas and now wichita ncaa disgusting upsetsonupsets,2
13357,im not judging you because you take mirror selfies im judging you because your mirror is dirty as fuck wipe that shit down disgusting,2
13358,ew seriously so grossed out right now reallythough disgusting,2
13360,the smell of that chicken is making my stomach hurt disgusting,2
13362,not being able to retweet someones tweet cause theyre a private user  dislike,2
13363,by number number to number of the population in mormon utah lived in polygamous households lds ldsconf twitterstake disgusting,2
13364,imagine maggots living under your skin ffs disgusting,2
13365,just realised ewan tweeted off my phone he is a nightmare kingfraper disgusting tweet,2
13367,somebody in my house must shed their full head of hair each time they shower disgusting,2
13368,imagine being that gobby disgusting,2
13373,im getting used to you never being around dislike,2
13374,who gives a shit disgusting blah,2
13379,is anyone really surprised that taylor lewan got arrested disgusting,2
13380,yeah can girls not wear tan or nude leggings disgusting ratchet,2
13381,actually cant believe after everything money tops childrens safety and common decency  obviously as scummy as each other disgusting,2
13384,lt these are some causes of revolution in another country are we not strong enough do we not deserve it no we are simply lazy disgust,2
13385,its not that im against eating babies i just dont like the taste lamb disgusting,2
13387,people who dont wash their hands after using the bathroom and they go on to hold an infant makes me wanna scream disgusting,2
13388,there is nothing that disgusts me more than having a hair in my mouth  puke disgusting,2
13389,note to future trolls dont chat to me about morals when you have your privates on display for all to see disgusting,2
13390,how can people be so judgmental now days disgusting,2
13391,sushi is probably the grosses food  disgusting,2
13393,wow youre so classy for posting bra pictures on your snapchat  disgusting,2
13395,i cant believe i just ate mcdonalds  disgusting,2
13396,there are some awwwwwful vids on facebook y do some people share them disgusting,2
13399,i feel so unhappy with things lately dislike,2
13400,user user user user user you hear that number wheeler fall off the cliff  leafs golfing disgusting,2
13401,that quick sand feeling again dislike,2
13402,people that act like complete arseholes in front of their friends  disgusting,2
13403,just drank fresh squeezed orange juice with ginger  disgusting,2
13404,holy jesus apollo wants her to cheat so he can rhoa disgusting,2
13406,user perhaps you should think about quitting donjulio dislike,2
13408,ruined it with that captain swan scene what was the not wrong way to take glad you had your heart broken disgusting ouat thetower,2
13409,fat ugly drunk peoplehorrible disgusting,2
13410,thanks for the piece of hair in my bagel tim hortons disgusting,2
13411,just saw luke pee and he didnt wipe his booty or wash his paws disgusting,2
13412,freezing cold outside sadface dislike,2
13414,i hate low calorie gatorade disgusting,2
13415,someone at my house for bible study just barged through my room into the bathroom and didnt flush or wash his hands disgusting,2
13418,just watched blackfish and you can bet im never going to sea world again disgusting,2
13419,american express staff has no clue about the info they share with their so called platinum card members fail disgusting,2
13420,if apollo left me like he did user on the doorstep oh honey divorce rhoa disgusting learntobeaman,2
13422,have absolutely no idea what the situation was as it relates to williams but lets say its a prefect  time to release hmsmh disgusting,2
13425,that video they posted on facebook though  disgusting,2
13426,girls that smokeltlt disgusting unnatractive,2
13429,claim this user dislike,2
13430,it really isnt fair knowing some people get satisfaction from putting others down disgusting,2
13431,i remember i used to cry like number times a week at school omg disgusting,2
13432,i hate it when people type in caps all the time when im reading it its like im yelling in my head lol dislike,2
13433,user riding an number game streak and you are getting your dicks kicked in by the cavs at home disgusting,2
13434,in some countries an adult man can marry a prepubescent child its considered legal yet being gay is considered illegal disgusting,2
13435,i am now on my numberrd time of attempting to watch user but i cannot do it savetheanimals disgusting peta torture,2
13436,user watching the new bar rescue episode and im so glad you didnt rescue those people disgusting,2
13438,this cough syrup be having me gone  disgusting,2
13439,to say something so stupid to someone close to me  did u honestly think i wouldnt find out ursick youhavealotofnerve disgusting,2
13440,i dont know why but i find it weird that im not into the tiffany wedding rings that most girls keep tweeting about dislike,2
13441,why do girls think when their guy makes a mistake he should buy her thinks stop being a spoiled brat and fix yourself  deargod disgusting,2
13442,human centipede south park is on disgusting,2
13447,just dont get the way some guys treat girls  disgusting,2
13448,im not eating at mc donalds til they take down stupid lebron commercial cant stand the people kissing his  ugh its disgusting,2
13449,bitches be too pumped to have another bitches nigga on them ew you leftover loving bitch disgust,2
